learner_id,learner_name,grade,term,subject,score,assessment_date
L029,Ashley Kipchoge,Grade 9,Term 2,Life Skills Education,67.64,2025-08-15
L029,Ashley Kipchoge,Grade 9,Term 2,Sports and Physical Education,73.41,2025-08-15
L029,Ashley Kipchoge,Grade 9,Term 3,English,73.95,2025-11-20
L029,Ashley Kipchoge,Grade 9,Term 3,Kiswahili or Kenyan Sign Language,71.5,2025-11-20
L029,Ashley Kipchoge,Grade 9,Term 3,Mathematics,72.8,2025-11-20
L029,Ashley Kipchoge,Grade 9,Term 3,Integrated Science,65.56,2025-11-20
L029,Ashley Kipchoge,Grade 9,Term 3,Health Education,72.93,2025-11-20
L029,Ashley Kipchoge,Grade 9,Term 3,Social Studies,65.71,2025-11-20
L029,Ashley Kipchoge,Grade 9,Term 3,Religious Education,69.5,2025-11-20
L029,Ashley Kipchoge,Grade 9,Term 3,Pre-Technical and Pre-Career Education,69.18,2025-11-20
L029,Ashley Kipchoge,Grade 9,Term 3,Agriculture,67.8,2025-11-20
L029,Ashley Kipchoge,Grade 9,Term 3,Business Studies,65.82,2025-11-20
L029,Ashley Kipchoge,Grade 9,Term 3,Life Skills Education,69.66,2025-11-20
L029,Ashley Kipchoge,Grade 9,Term 3,Sports and Physical Education,74.69,2025-11-20
L030,Mark Kipchoge,Grade 7,Term 1,English,63.69,2023-04-15
L030,Mark Kipchoge,Grade 7,Term 1,Kiswahili or Kenyan Sign Language,54.68,2023-04-15
L030,Mark Kipchoge,Grade 7,Term 1,Mathematics,63.04,2023-04-15
L030,Mark Kipchoge,Grade 7,Term 1,Integrated Science,72.45,2023-04-15
L030,Mark Kipchoge,Grade 7,Term 1,Health Education,65.56,2023-04-15
L030,Mark Kipchoge,Grade 7,Term 1,Social Studies,69.27,2023-04-15
L030,Mark Kipchoge,Grade 7,Term 1,Religious Education,59.1,2023-04-15
L030,Mark Kipchoge,Grade 7,Term 1,Pre-Technical and Pre-Career Education,66.89,2023-04-15
L030,Mark Kipchoge,Grade 7,Term 1,Agriculture,69.02,2023-04-15
L030,Mark Kipchoge,Grade 7,Term 1,Business Studies,65.68,2023-04-15
L030,Mark Kipchoge,Grade 7,Term 1,Life Skills Education,70.08,2023-04-15
L030,Mark Kipchoge,Grade 7,Term 1,Sports and Physical Education,65.61,2023-04-15
L030,Mark Kipchoge,Grade 7,Term 2,English,67.18,2023-08-15
L030,Mark Kipchoge,Grade 7,Term 2,Kiswahili or Kenyan Sign Language,55.66,2023-08-15
L030,Mark Kipchoge,Grade 7,Term 2,Mathematics,71.48,2023-08-15
L030,Mark Kipchoge,Grade 7,Term 2,Integrated Science,67.38,2023-08-15
L030,Mark Kipchoge,Grade 7,Term 2,Health Education,73.96,2023-08-15
L030,Mark Kipchoge,Grade 7,Term 2,Social Studies,70.06,2023-08-15
L030,Mark Kipchoge,Grade 7,Term 2,Religious Education,67.72,2023-08-15
L030,Mark Kipchoge,Grade 7,Term 2,Pre-Technical and Pre-Career Education,72.89,2023-08-15
L030,Mark Kipchoge,Grade 7,Term 2,Agriculture,73.48,2023-08-15
L030,Mark Kipchoge,Grade 7,Term 2,Business Studies,59.97,2023-08-15
L030,Mark Kipchoge,Grade 7,Term 2,Life Skills Education,71.99,2023-08-15
L030,Mark Kipchoge,Grade 7,Term 2,Sports and Physical Education,72.05,2023-08-15
L030,Mark Kipchoge,Grade 7,Term 3,English,63.0,2023-11-20
L030,Mark Kipchoge,Grade 7,Term 3,Kiswahili or Kenyan Sign Language,63.53,2023-11-20
L030,Mark Kipchoge,Grade 7,Term 3,Mathematics,73.8,2023-11-20
L030,Mark Kipchoge,Grade 7,Term 3,Integrated Science,71.68,2023-11-20
L030,Mark Kipchoge,Grade 7,Term 3,Health Education,75.99,2023-11-20
L030,Mark Kipchoge,Grade 7,Term 3,Social Studies,73.57,2023-11-20
L030,Mark Kipchoge,Grade 7,Term 3,Religious Education,62.52,2023-11-20
L030,Mark Kipchoge,Grade 7,Term 3,Pre-Technical and Pre-Career Education,71.77,2023-11-20
L030,Mark Kipchoge,Grade 7,Term 3,Agriculture,68.48,2023-11-20
L030,Mark Kipchoge,Grade 7,Term 3,Business Studies,61.03,2023-11-20
L030,Mark Kipchoge,Grade 7,Term 3,Life Skills Education,71.07,2023-11-20
L030,Mark Kipchoge,Grade 7,Term 3,Sports and Physical Education,72.74,2023-11-20
L030,Mark Kipchoge,Grade 8,Term 1,English,70.36,2024-04-15
L030,Mark Kipchoge,Grade 8,Term 1,Kiswahili or Kenyan Sign Language,66.25,2024-04-15
L030,Mark Kipchoge,Grade 8,Term 1,Mathematics,74.71,2024-04-15
L030,Mark Kipchoge,Grade 8,Term 1,Integrated Science,76.33,2024-04-15
L030,Mark Kipchoge,Grade 8,Term 1,Health Education,73.64,2024-04-15
L030,Mark Kipchoge,Grade 8,Term 1,Social Studies,72.05,2024-04-15
L030,Mark Kipchoge,Grade 8,Term 1,Religious Education,65.98,2024-04-15
L030,Mark Kipchoge,Grade 8,Term 1,Pre-Technical and Pre-Career Education,73.32,2024-04-15
L030,Mark Kipchoge,Grade 8,Term 1,Agriculture,77.91,2024-04-15
L030,Mark Kipchoge,Grade 8,Term 1,Business Studies,69.78,2024-04-15
L030,Mark Kipchoge,Grade 8,Term 1,Life Skills Education,68.36,2024-04-15
L030,Mark Kipchoge,Grade 8,Term 1,Sports and Physical Education,67.0,2024-04-15
L030,Mark Kipchoge,Grade 8,Term 2,English,69.25,2024-08-15
L030,Mark Kipchoge,Grade 8,Term 2,Kiswahili or Kenyan Sign Language,60.09,2024-08-15
L030,Mark Kipchoge,Grade 8,Term 2,Mathematics,67.68,2024-08-15
L030,Mark Kipchoge,Grade 8,Term 2,Integrated Science,75.4,2024-08-15
L030,Mark Kipchoge,Grade 8,Term 2,Health Education,71.72,2024-08-15
L030,Mark Kipchoge,Grade 8,Term 2,Social Studies,69.37,2024-08-15
L030,Mark Kipchoge,Grade 8,Term 2,Religious Education,66.96,2024-08-15
L030,Mark Kipchoge,Grade 8,Term 2,Pre-Technical and Pre-Career Education,69.09,2024-08-15
L030,Mark Kipchoge,Grade 8,Term 2,Agriculture,76.84,2024-08-15
L030,Mark Kipchoge,Grade 8,Term 2,Business Studies,62.88,2024-08-15
L030,Mark Kipchoge,Grade 8,Term 2,Life Skills Education,69.64,2024-08-15
L030,Mark Kipchoge,Grade 8,Term 2,Sports and Physical Education,73.75,2024-08-15
L030,Mark Kipchoge,Grade 8,Term 3,English,64.39,2024-11-20
L030,Mark Kipchoge,Grade 8,Term 3,Kiswahili or Kenyan Sign Language,60.63,2024-11-20
L030,Mark Kipchoge,Grade 8,Term 3,Mathematics,70.4,2024-11-20
L030,Mark Kipchoge,Grade 8,Term 3,Integrated Science,71.48,2024-11-20
L030,Mark Kipchoge,Grade 8,Term 3,Health Education,78.88,2024-11-20
L030,Mark Kipchoge,Grade 8,Term 3,Social Studies,72.33,2024-11-20
L030,Mark Kipchoge,Grade 8,Term 3,Religious Education,69.0,2024-11-20
L030,Mark Kipchoge,Grade 8,Term 3,Pre-Technical and Pre-Career Education,74.04,2024-11-20
L030,Mark Kipchoge,Grade 8,Term 3,Agriculture,77.75,2024-11-20
L030,Mark Kipchoge,Grade 8,Term 3,Business Studies,64.92,2024-11-20
L030,Mark Kipchoge,Grade 8,Term 3,Life Skills Education,75.5,2024-11-20
L030,Mark Kipchoge,Grade 8,Term 3,Sports and Physical Education,70.33,2024-11-20
L030,Mark Kipchoge,Grade 9,Term 1,English,66.06,2025-04-15
L030,Mark Kipchoge,Grade 9,Term 1,Kiswahili or Kenyan Sign Language,61.87,2025-04-15
L030,Mark Kipchoge,Grade 9,Term 1,Mathematics,68.68,2025-04-15
L030,Mark Kipchoge,Grade 9,Term 1,Integrated Science,77.64,2025-04-15
L030,Mark Kipchoge,Grade 9,Term 1,Health Education,74.25,2025-04-15
L030,Mark Kipchoge,Grade 9,Term 1,Social Studies,72.38,2025-04-15
L030,Mark Kipchoge,Grade 9,Term 1,Religious Education,63.61,2025-04-15
L030,Mark Kipchoge,Grade 9,Term 1,Pre-Technical and Pre-Career Education,72.05,2025-04-15
L030,Mark Kipchoge,Grade 9,Term 1,Agriculture,74.84,2025-04-15
L030,Mark Kipchoge,Grade 9,Term 1,Business Studies,65.54,2025-04-15
L030,Mark Kipchoge,Grade 9,Term 1,Life Skills Education,71.73,2025-04-15
L030,Mark Kipchoge,Grade 9,Term 1,Sports and Physical Education,70.13,2025-04-15
L030,Mark Kipchoge,Grade 9,Term 2,English,72.87,2025-08-15
L030,Mark Kipchoge,Grade 9,Term 2,Kiswahili or Kenyan Sign Language,66.59,2025-08-15
L030,Mark Kipchoge,Grade 9,Term 2,Mathematics,79.97,2025-08-15
L030,Mark Kipchoge,Grade 9,Term 2,Integrated Science,82.31,2025-08-15
L030,Mark Kipchoge,Grade 9,Term 2,Health Education,81.52,2025-08-15
L030,Mark Kipchoge,Grade 9,Term 2,Social Studies,67.47,2025-08-15
L030,Mark Kipchoge,Grade 9,Term 2,Religious Education,70.84,2025-08-15
L030,Mark Kipchoge,Grade 9,Term 2,Pre-Technical and Pre-Career Education,75.5,2025-08-15
L030,Mark Kipchoge,Grade 9,Term 2,Agriculture,83.48,2025-08-15
L030,Mark Kipchoge,Grade 9,Term 2,Business Studies,69.55,2025-08-15
L030,Mark Kipchoge,Grade 9,Term 2,Life Skills Education,75.47,2025-08-15
L030,Mark Kipchoge,Grade 9,Term 2,Sports and Physical Education,79.17,2025-08-15
L030,Mark Kipchoge,Grade 9,Term 3,English,73.05,2025-11-20
L030,Mark Kipchoge,Grade 9,Term 3,Kiswahili or Kenyan Sign Language,65.19,2025-11-20
L030,Mark Kipchoge,Grade 9,Term 3,Mathematics,80.17,2025-11-20
L030,Mark Kipchoge,Grade 9,Term 3,Integrated Science,84.82,2025-11-20
L030,Mark Kipchoge,Grade 9,Term 3,Health Education,76.03,2025-11-20
L030,Mark Kipchoge,Grade 9,Term 3,Social Studies,74.23,2025-11-20
L030,Mark Kipchoge,Grade 9,Term 3,Religious Education,67.47,2025-11-20
L030,Mark Kipchoge,Grade 9,Term 3,Pre-Technical and Pre-Career Education,81.6,2025-11-20
L030,Mark Kipchoge,Grade 9,Term 3,Agriculture,83.61,2025-11-20
L030,Mark Kipchoge,Grade 9,Term 3,Business Studies,67.83,2025-11-20
L030,Mark Kipchoge,Grade 9,Term 3,Life Skills Education,78.34,2025-11-20
L030,Mark Kipchoge,Grade 9,Term 3,Sports and Physical Education,74.41,2025-11-20
L031,Paul Nyambura,Grade 7,Term 1,English,54.3,2023-04-15
L031,Paul Nyambura,Grade 7,Term 1,Kiswahili or Kenyan Sign Language,56.9,2023-04-15
L031,Paul Nyambura,Grade 7,Term 1,Mathematics,64.61,2023-04-15
L031,Paul Nyambura,Grade 7,Term 1,Integrated Science,74.66,2023-04-15
L031,Paul Nyambura,Grade 7,Term 1,Health Education,62.96,2023-04-15
L031,Paul Nyambura,Grade 7,Term 1,Social Studies,61.83,2023-04-15
L031,Paul Nyambura,Grade 7,Term 1,Religious Education,54.41,2023-04-15
L031,Paul Nyambura,Grade 7,Term 1,Pre-Technical and Pre-Career Education,58.97,2023-04-15
L031,Paul Nyambura,Grade 7,Term 1,Agriculture,55.31,2023-04-15
L031,Paul Nyambura,Grade 7,Term 1,Business Studies,56.54,2023-04-15
L031,Paul Nyambura,Grade 7,Term 1,Life Skills Education,54.38,2023-04-15
L031,Paul Nyambura,Grade 7,Term 1,Sports and Physical Education,57.28,2023-04-15
L031,Paul Nyambura,Grade 7,Term 2,English,54.87,2023-08-15
L031,Paul Nyambura,Grade 7,Term 2,Kiswahili or Kenyan Sign Language,51.38,2023-08-15
L031,Paul Nyambura,Grade 7,Term 2,Mathematics,56.81,2023-08-15
L031,Paul Nyambura,Grade 7,Term 2,Integrated Science,76.67,2023-08-15
L031,Paul Nyambura,Grade 7,Term 2,Health Education,69.1,2023-08-15
L031,Paul Nyambura,Grade 7,Term 2,Social Studies,58.14,2023-08-15
L031,Paul Nyambura,Grade 7,Term 2,Religious Education,59.38,2023-08-15
L031,Paul Nyambura,Grade 7,Term 2,Pre-Technical and Pre-Career Education,56.78,2023-08-15
L031,Paul Nyambura,Grade 7,Term 2,Agriculture,59.38,2023-08-15
L031,Paul Nyambura,Grade 7,Term 2,Business Studies,53.73,2023-08-15
L031,Paul Nyambura,Grade 7,Term 2,Life Skills Education,56.06,2023-08-15
L031,Paul Nyambura,Grade 7,Term 2,Sports and Physical Education,57.35,2023-08-15
L031,Paul Nyambura,Grade 7,Term 3,English,61.72,2023-11-20
L031,Paul Nyambura,Grade 7,Term 3,Kiswahili or Kenyan Sign Language,50.13,2023-11-20
L031,Paul Nyambura,Grade 7,Term 3,Mathematics,65.33,2023-11-20
L031,Paul Nyambura,Grade 7,Term 3,Integrated Science,69.26,2023-11-20
L031,Paul Nyambura,Grade 7,Term 3,Health Education,69.31,2023-11-20
L031,Paul Nyambura,Grade 7,Term 3,Social Studies,58.4,2023-11-20
L031,Paul Nyambura,Grade 7,Term 3,Religious Education,60.75,2023-11-20
L031,Paul Nyambura,Grade 7,Term 3,Pre-Technical and Pre-Career Education,56.42,2023-11-20
L031,Paul Nyambura,Grade 7,Term 3,Agriculture,64.3,2023-11-20
L031,Paul Nyambura,Grade 7,Term 3,Business Studies,56.92,2023-11-20
L031,Paul Nyambura,Grade 7,Term 3,Life Skills Education,58.64,2023-11-20
L031,Paul Nyambura,Grade 7,Term 3,Sports and Physical Education,68.29,2023-11-20
L031,Paul Nyambura,Grade 8,Term 1,English,58.87,2024-04-15
L031,Paul Nyambura,Grade 8,Term 1,Kiswahili or Kenyan Sign Language,59.3,2024-04-15
L031,Paul Nyambura,Grade 8,Term 1,Mathematics,58.55,2024-04-15
L031,Paul Nyambura,Grade 8,Term 1,Integrated Science,71.6,2024-04-15
L031,Paul Nyambura,Grade 8,Term 1,Health Education,63.3,2024-04-15
L031,Paul Nyambura,Grade 8,Term 1,Social Studies,63.49,2024-04-15
L031,Paul Nyambura,Grade 8,Term 1,Religious Education,64.78,2024-04-15
L031,Paul Nyambura,Grade 8,Term 1,Pre-Technical and Pre-Career Education,63.48,2024-04-15
L031,Paul Nyambura,Grade 8,Term 1,Agriculture,60.85,2024-04-15
L031,Paul Nyambura,Grade 8,Term 1,Business Studies,58.02,2024-04-15
L031,Paul Nyambura,Grade 8,Term 1,Life Skills Education,59.6,2024-04-15
L031,Paul Nyambura,Grade 8,Term 1,Sports and Physical Education,68.66,2024-04-15
L031,Paul Nyambura,Grade 8,Term 2,English,66.17,2024-08-15
L031,Paul Nyambura,Grade 8,Term 2,Kiswahili or Kenyan Sign Language,60.62,2024-08-15
L031,Paul Nyambura,Grade 8,Term 2,Mathematics,66.42,2024-08-15
L031,Paul Nyambura,Grade 8,Term 2,Integrated Science,81.54,2024-08-15
L031,Paul Nyambura,Grade 8,Term 2,Health Education,61.91,2024-08-15
L031,Paul Nyambura,Grade 8,Term 2,Social Studies,65.71,2024-08-15
L031,Paul Nyambura,Grade 8,Term 2,Religious Education,58.37,2024-08-15
L031,Paul Nyambura,Grade 8,Term 2,Pre-Technical and Pre-Career Education,55.5,2024-08-15
L031,Paul Nyambura,Grade 8,Term 2,Agriculture,64.75,2024-08-15
L031,Paul Nyambura,Grade 8,Term 2,Business Studies,56.18,2024-08-15
L031,Paul Nyambura,Grade 8,Term 2,Life Skills Education,63.13,2024-08-15
L031,Paul Nyambura,Grade 8,Term 2,Sports and Physical Education,60.66,2024-08-15
L031,Paul Nyambura,Grade 8,Term 3,English,58.74,2024-11-20
L031,Paul Nyambura,Grade 8,Term 3,Kiswahili or Kenyan Sign Language,60.06,2024-11-20
L031,Paul Nyambura,Grade 8,Term 3,Mathematics,68.37,2024-11-20
L031,Paul Nyambura,Grade 8,Term 3,Integrated Science,74.47,2024-11-20
L031,Paul Nyambura,Grade 8,Term 3,Health Education,72.66,2024-11-20
L031,Paul Nyambura,Grade 8,Term 3,Social Studies,66.27,2024-11-20
L031,Paul Nyambura,Grade 8,Term 3,Religious Education,59.18,2024-11-20
L031,Paul Nyambura,Grade 8,Term 3,Pre-Technical and Pre-Career Education,57.97,2024-11-20
L031,Paul Nyambura,Grade 8,Term 3,Agriculture,66.09,2024-11-20
L031,Paul Nyambura,Grade 8,Term 3,Business Studies,55.43,2024-11-20
L031,Paul Nyambura,Grade 8,Term 3,Life Skills Education,59.16,2024-11-20
L031,Paul Nyambura,Grade 8,Term 3,Sports and Physical Education,67.91,2024-11-20
L031,Paul Nyambura,Grade 9,Term 1,English,63.54,2025-04-15
L031,Paul Nyambura,Grade 9,Term 1,Kiswahili or Kenyan Sign Language,53.33,2025-04-15
L031,Paul Nyambura,Grade 9,Term 1,Mathematics,69.73,2025-04-15
L031,Paul Nyambura,Grade 9,Term 1,Integrated Science,84.16,2025-04-15
L031,Paul Nyambura,Grade 9,Term 1,Health Education,69.63,2025-04-15
L031,Paul Nyambura,Grade 9,Term 1,Social Studies,64.81,2025-04-15
L031,Paul Nyambura,Grade 9,Term 1,Religious Education,59.21,2025-04-15
L031,Paul Nyambura,Grade 9,Term 1,Pre-Technical and Pre-Career Education,64.24,2025-04-15
L031,Paul Nyambura,Grade 9,Term 1,Agriculture,62.91,2025-04-15
L031,Paul Nyambura,Grade 9,Term 1,Business Studies,55.62,2025-04-15
L031,Paul Nyambura,Grade 9,Term 1,Life Skills Education,65.07,2025-04-15
L031,Paul Nyambura,Grade 9,Term 1,Sports and Physical Education,71.81,2025-04-15
L031,Paul Nyambura,Grade 9,Term 2,English,62.11,2025-08-15
L031,Paul Nyambura,Grade 9,Term 2,Kiswahili or Kenyan Sign Language,60.94,2025-08-15
L031,Paul Nyambura,Grade 9,Term 2,Mathematics,65.14,2025-08-15
L031,Paul Nyambura,Grade 9,Term 2,Integrated Science,77.53,2025-08-15
L031,Paul Nyambura,Grade 9,Term 2,Health Education,65.27,2025-08-15
L031,Paul Nyambura,Grade 9,Term 2,Social Studies,60.66,2025-08-15
L031,Paul Nyambura,Grade 9,Term 2,Religious Education,64.55,2025-08-15
L031,Paul Nyambura,Grade 9,Term 2,Pre-Technical and Pre-Career Education,61.36,2025-08-15
L031,Paul Nyambura,Grade 9,Term 2,Agriculture,68.26,2025-08-15
L031,Paul Nyambura,Grade 9,Term 2,Business Studies,61.87,2025-08-15
L031,Paul Nyambura,Grade 9,Term 2,Life Skills Education,61.15,2025-08-15
L031,Paul Nyambura,Grade 9,Term 2,Sports and Physical Education,68.39,2025-08-15
L031,Paul Nyambura,Grade 9,Term 3,English,67.94,2025-11-20
L031,Paul Nyambura,Grade 9,Term 3,Kiswahili or Kenyan Sign Language,64.93,2025-11-20
L031,Paul Nyambura,Grade 9,Term 3,Mathematics,65.5,2025-11-20
L031,Paul Nyambura,Grade 9,Term 3,Integrated Science,78.97,2025-11-20
L031,Paul Nyambura,Grade 9,Term 3,Health Education,74.05,2025-11-20
L031,Paul Nyambura,Grade 9,Term 3,Social Studies,67.17,2025-11-20
L031,Paul Nyambura,Grade 9,Term 3,Religious Education,67.06,2025-11-20
L031,Paul Nyambura,Grade 9,Term 3,Pre-Technical and Pre-Career Education,61.7,2025-11-20
L031,Paul Nyambura,Grade 9,Term 3,Agriculture,65.81,2025-11-20
L031,Paul Nyambura,Grade 9,Term 3,Business Studies,62.52,2025-11-20
L031,Paul Nyambura,Grade 9,Term 3,Life Skills Education,63.9,2025-11-20
L031,Paul Nyambura,Grade 9,Term 3,Sports and Physical Education,68.25,2025-11-20
L032,Carol Kalonzo,Grade 7,Term 1,English,65.76,2023-04-15
L032,Carol Kalonzo,Grade 7,Term 1,Kiswahili or Kenyan Sign Language,55.31,2023-04-15
L032,Carol Kalonzo,Grade 7,Term 1,Mathematics,63.74,2023-04-15
L032,Carol Kalonzo,Grade 7,Term 1,Integrated Science,63.92,2023-04-15
L032,Carol Kalonzo,Grade 7,Term 1,Health Education,65.46,2023-04-15
L032,Carol Kalonzo,Grade 7,Term 1,Social Studies,65.21,2023-04-15
L032,Carol Kalonzo,Grade 7,Term 1,Religious Education,63.99,2023-04-15
L032,Carol Kalonzo,Grade 7,Term 1,Pre-Technical and Pre-Career Education,57.45,2023-04-15
L032,Carol Kalonzo,Grade 7,Term 1,Agriculture,70.63,2023-04-15
L032,Carol Kalonzo,Grade 7,Term 1,Business Studies,55.82,2023-04-15
L032,Carol Kalonzo,Grade 7,Term 1,Life Skills Education,57.39,2023-04-15
L032,Carol Kalonzo,Grade 7,Term 1,Sports and Physical Education,51.86,2023-04-15
L032,Carol Kalonzo,Grade 7,Term 2,English,62.83,2023-08-15
L032,Carol Kalonzo,Grade 7,Term 2,Kiswahili or Kenyan Sign Language,63.66,2023-08-15
L032,Carol Kalonzo,Grade 7,Term 2,Mathematics,65.58,2023-08-15
L032,Carol Kalonzo,Grade 7,Term 2,Integrated Science,62.83,2023-08-15
L032,Carol Kalonzo,Grade 7,Term 2,Health Education,64.24,2023-08-15
L032,Carol Kalonzo,Grade 7,Term 2,Social Studies,61.05,2023-08-15
L032,Carol Kalonzo,Grade 7,Term 2,Religious Education,62.47,2023-08-15
L032,Carol Kalonzo,Grade 7,Term 2,Pre-Technical and Pre-Career Education,57.15,2023-08-15
L032,Carol Kalonzo,Grade 7,Term 2,Agriculture,67.1,2023-08-15
L032,Carol Kalonzo,Grade 7,Term 2,Business Studies,60.13,2023-08-15
L032,Carol Kalonzo,Grade 7,Term 2,Life Skills Education,57.89,2023-08-15
L032,Carol Kalonzo,Grade 7,Term 2,Sports and Physical Education,54.74,2023-08-15
L032,Carol Kalonzo,Grade 7,Term 3,English,62.4,2023-11-20
L032,Carol Kalonzo,Grade 7,Term 3,Kiswahili or Kenyan Sign Language,61.01,2023-11-20
L032,Carol Kalonzo,Grade 7,Term 3,Mathematics,62.59,2023-11-20
L032,Carol Kalonzo,Grade 7,Term 3,Integrated Science,61.76,2023-11-20
L032,Carol Kalonzo,Grade 7,Term 3,Health Education,69.72,2023-11-20
L032,Carol Kalonzo,Grade 7,Term 3,Social Studies,62.89,2023-11-20
L032,Carol Kalonzo,Grade 7,Term 3,Religious Education,68.93,2023-11-20
L032,Carol Kalonzo,Grade 7,Term 3,Pre-Technical and Pre-Career Education,59.88,2023-11-20
L032,Carol Kalonzo,Grade 7,Term 3,Agriculture,65.29,2023-11-20
L032,Carol Kalonzo,Grade 7,Term 3,Business Studies,54.91,2023-11-20
L032,Carol Kalonzo,Grade 7,Term 3,Life Skills Education,51.58,2023-11-20
L032,Carol Kalonzo,Grade 7,Term 3,Sports and Physical Education,53.5,2023-11-20
L032,Carol Kalonzo,Grade 8,Term 1,English,61.46,2024-04-15
L032,Carol Kalonzo,Grade 8,Term 1,Kiswahili or Kenyan Sign Language,59.61,2024-04-15
L032,Carol Kalonzo,Grade 8,Term 1,Mathematics,58.32,2024-04-15
L032,Carol Kalonzo,Grade 8,Term 1,Integrated Science,62.23,2024-04-15
L032,Carol Kalonzo,Grade 8,Term 1,Health Education,69.43,2024-04-15
L032,Carol Kalonzo,Grade 8,Term 1,Social Studies,59.8,2024-04-15
L032,Carol Kalonzo,Grade 8,Term 1,Religious Education,63.63,2024-04-15
L032,Carol Kalonzo,Grade 8,Term 1,Pre-Technical and Pre-Career Education,56.94,2024-04-15
L032,Carol Kalonzo,Grade 8,Term 1,Agriculture,60.65,2024-04-15
L032,Carol Kalonzo,Grade 8,Term 1,Business Studies,61.92,2024-04-15
L032,Carol Kalonzo,Grade 8,Term 1,Life Skills Education,52.9,2024-04-15
L032,Carol Kalonzo,Grade 8,Term 1,Sports and Physical Education,56.03,2024-04-15
L032,Carol Kalonzo,Grade 8,Term 2,English,66.7,2024-08-15
L032,Carol Kalonzo,Grade 8,Term 2,Kiswahili or Kenyan Sign Language,64.86,2024-08-15
L032,Carol Kalonzo,Grade 8,Term 2,Mathematics,67.21,2024-08-15
L032,Carol Kalonzo,Grade 8,Term 2,Integrated Science,63.02,2024-08-15
L032,Carol Kalonzo,Grade 8,Term 2,Health Education,65.59,2024-08-15
L032,Carol Kalonzo,Grade 8,Term 2,Social Studies,57.94,2024-08-15
L032,Carol Kalonzo,Grade 8,Term 2,Religious Education,65.84,2024-08-15
L032,Carol Kalonzo,Grade 8,Term 2,Pre-Technical and Pre-Career Education,56.12,2024-08-15
L032,Carol Kalonzo,Grade 8,Term 2,Agriculture,67.49,2024-08-15
L032,Carol Kalonzo,Grade 8,Term 2,Business Studies,60.49,2024-08-15
L032,Carol Kalonzo,Grade 8,Term 2,Life Skills Education,55.17,2024-08-15
L032,Carol Kalonzo,Grade 8,Term 2,Sports and Physical Education,52.59,2024-08-15
L032,Carol Kalonzo,Grade 8,Term 3,English,71.14,2024-11-20
L032,Carol Kalonzo,Grade 8,Term 3,Kiswahili or Kenyan Sign Language,61.6,2024-11-20
L032,Carol Kalonzo,Grade 8,Term 3,Mathematics,62.07,2024-11-20
L032,Carol Kalonzo,Grade 8,Term 3,Integrated Science,69.83,2024-11-20
L032,Carol Kalonzo,Grade 8,Term 3,Health Education,65.12,2024-11-20
L032,Carol Kalonzo,Grade 8,Term 3,Social Studies,61.52,2024-11-20
L032,Carol Kalonzo,Grade 8,Term 3,Religious Education,65.47,2024-11-20
L032,Carol Kalonzo,Grade 8,Term 3,Pre-Technical and Pre-Career Education,57.78,2024-11-20
L032,Carol Kalonzo,Grade 8,Term 3,Agriculture,61.99,2024-11-20
L032,Carol Kalonzo,Grade 8,Term 3,Business Studies,53.29,2024-11-20
L032,Carol Kalonzo,Grade 8,Term 3,Life Skills Education,50.49,2024-11-20
L032,Carol Kalonzo,Grade 8,Term 3,Sports and Physical Education,55.68,2024-11-20
L032,Carol Kalonzo,Grade 9,Term 1,English,63.68,2025-04-15
